,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Total_Stops,Price,Duration_Hours,Duration_Min,Day_Of_Journey,Month_Of_Journey,Dep_hour,Dep_min,Arrival_hour,Arrival_min
1173,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,8052,14,25,9,4,17,15,7,40
1174,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,14781,13,20,1,5,6,30,19,50
1175,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,14151,12,30,24,5,9,35,22,5
1176,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6704,5,25,18,5,18,5,23,30
1177,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9663,27,35,1,5,8,25,12,0
1178,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4462,2,35,18,3,15,20,17,55
1179,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,8367,17,40,21,3,10,45,4,25
1180,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,13376,21,40,9,6,6,45,4,25
1181,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,13067,13,20,21,5,20,25,9,45
1182,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5224,2,30,21,5,14,25,16,55
1183,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13542,9,35,21,3,16,0,1,35
1184,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3419,2,55,24,5,7,45,10,40
1185,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,10444,11,35,6,3,9,45,21,20
1186,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4804,2,35,1,6,9,35,12,10
1187,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4995,1,25,21,5,7,5,8,30
1188,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4957,4,55,27,4,17,55,22,50
1189,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15554,7,30,9,5,20,55,4,25
1190,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9663,16,0,1,5,20,0,12,0
1191,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,14151,24,10,18,5,9,35,9,45
1192,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5601,3,15,6,6,5,35,8,50
1193,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7787,12,35,15,5,6,40,19,15
1194,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5092,12,5,21,3,11,50,23,55
1195,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,10844,12,10,6,6,21,10,9,20
1196,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,23583,7,45,9,3,17,50,1,35
1197,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,10676,30,30,12,5,12,0,18,30
1198,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,10156,7,15,6,6,11,15,18,30
1199,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8627,14,25,6,3,16,45,7,10
1200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4409,2,30,21,5,9,45,12,15
1201,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9646,6,25,18,5,9,45,16,10
1202,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13817,15,0,12,3,21,25,12,25
1203,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,13538,18,20,9,5,13,20,7,40
1204,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,9416,19,55,9,5,12,0,7,55
1205,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7229,2,55,27,4,11,10,14,5
1206,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,10203,13,15,1,5,10,0,23,15
1207,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6778,8,45,21,5,16,10,0,55
1208,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2754,1,30,15,6,12,0,13,30
1209,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,10991,14,35,1,5,5,50,20,25
1210,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4668,2,50,27,5,11,30,14,20
1211,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5726,4,30,3,6,8,45,13,15
1212,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,14960,13,25,12,6,9,50,23,15
1213,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7480,12,45,21,5,20,40,9,25
1214,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4107,2,30,21,5,19,55,22,25
1215,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,11467,24,10,1,5,9,35,9,45
1216,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5796,5,25,27,4,2,0,7,25
1217,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10262,16,45,6,6,2,15,19,0
1218,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,11543,26,25,27,6,5,15,7,40
1219,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5298,5,20,24,4,6,50,12,10
1220,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6451,10,25,27,4,20,45,7,10
1221,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6245,2,30,9,6,14,15,16,45
1222,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2071,1,30,27,3,19,35,21,5
1223,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4804,2,45,15,5,9,35,12,20
1224,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7005,13,30,27,6,7,30,21,0
1225,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12284,6,40,18,3,5,45,12,25
1226,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,10203,13,25,9,5,7,0,20,25
1227,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6938,8,10,27,5,14,20,22,30
1228,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13377,15,30,12,6,10,0,1,30
1229,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9779,10,0,1,6,9,15,19,15
1230,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4667,2,15,15,5,11,40,13,55
1231,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4544,3,0,3,4,19,50,22,50
1232,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16079,6,35,27,6,21,50,4,25
1233,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,7064,27,20,1,4,16,30,19,50
1234,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15554,5,0,18,5,14,0,19,0
1235,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3543,2,15,18,5,9,45,12,0
1236,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6121,2,50,18,4,13,20,16,10
1237,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8075,7,5,27,3,8,25,15,30
1238,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13377,14,0,3,6,11,30,1,30
1239,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,14571,5,45,24,5,14,5,19,50
1240,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3919,2,40,24,4,5,55,8,35
1241,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,14231,9,50,24,3,18,55,4,45
1242,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2754,1,25,15,3,19,5,20,30
1243,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8067,5,20,21,5,17,40,23,0
1244,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,8452,15,30,6,5,7,10,22,40
1245,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15025,21,20,6,3,14,5,11,25
1246,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,26890,7,15,1,3,8,55,16,10
1247,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15103,5,50,6,3,13,0,18,50
1248,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,8586,14,35,24,5,14,5,4,40
1249,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,10844,7,55,9,6,8,25,16,20
1250,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12898,6,35,21,5,21,50,4,25
1251,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,8586,25,45,12,5,6,30,8,15
1252,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,11622,10,30,9,6,8,30,19,0
1253,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,13538,30,55,6,5,12,20,19,15
1254,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,13014,22,55,1,6,5,30,4,25
1255,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,13941,15,10,9,5,18,55,10,5
1256,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,14151,25,20,18,5,9,35,10,55
1257,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13542,8,5,21,3,17,30,1,35
1258,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6558,15,40,21,3,6,40,22,20
1259,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5192,11,50,18,5,7,35,19,25
1260,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4878,2,40,1,6,7,0,9,40
1261,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12898,21,35,27,5,15,0,12,35
1262,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7384,5,20,9,6,17,40,23,0
1263,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3898,2,55,3,5,7,45,10,40
1264,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3383,2,50,6,5,23,55,2,45
1265,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6093,14,20,24,6,6,40,21,0
1266,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12192,11,0,12,6,8,0,19,0
1267,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6795,12,40,12,6,12,50,1,30
1268,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11455,24,40,18,3,7,0,7,40
1269,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3540,2,45,1,6,15,40,18,25
1270,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15898,10,15,27,5,9,0,19,15
1271,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9718,11,0,3,6,10,0,21,0
1272,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,7831,7,35,15,5,16,40,0,15
1273,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6416,12,30,3,6,8,30,21,0
1274,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3739,2,15,27,3,7,5,9,20
1275,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,8085,16,15,6,5,7,10,23,25
1276,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4823,3,0,3,5,16,55,19,55
1277,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,13376,22,0,9,6,14,35,12,35
1278,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,8452,14,25,15,5,20,20,10,45
1279,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,10844,26,35,6,6,20,0,22,35
1280,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4851,3,10,27,3,6,0,9,10
1281,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6795,6,30,15,6,19,0,1,30
1282,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4823,2,50,18,5,8,30,11,20
1283,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10577,7,30,9,6,20,55,4,25
1284,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12032,22,55,27,3,20,50,19,45
1285,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9330,5,30,1,6,7,55,13,25
1286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,8977,5,55,1,4,17,0,22,55
1287,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7005,8,10,1,6,12,50,21,0
1288,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,10844,6,40,18,5,14,5,20,45
1289,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12192,8,45,24,6,3,50,12,35
1290,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4441,2,45,24,3,10,0,12,45
1291,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7575,8,40,9,5,10,35,19,15
1292,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4804,2,35,21,6,4,40,7,15
1293,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3597,2,15,6,6,9,45,12,0
1294,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,10413,26,55,6,6,17,30,20,25
1295,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8016,2,45,9,6,6,0,8,45
1296,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,10844,16,0,9,6,20,0,12,0
1297,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9663,16,50,12,5,16,30,9,20
1298,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6069,5,5,18,5,20,25,1,30
1299,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6442,10,35,27,5,11,55,22,30
1300,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13587,12,0,1,6,9,0,21,0
1301,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3100,1,15,9,5,19,30,20,45
1302,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,14781,11,45,21,5,6,30,18,15
1303,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12898,21,10,21,5,21,50,19,0
1304,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4804,2,30,18,6,14,25,16,55
1305,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4174,2,25,15,4,9,0,11,25
1306,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4591,2,50,24,5,23,30,2,20
1307,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9663,27,20,6,5,16,30,19,50
1308,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8266,10,30,15,5,8,45,19,15
1309,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4823,2,55,6,5,7,10,10,5
1310,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6094,3,5,21,5,18,5,21,10
1311,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,14178,7,30,24,5,21,10,4,40
1312,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,13376,29,50,9,6,6,45,12,35
1313,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2575,1,20,24,3,21,5,22,25
1314,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,12395,12,25,6,3,7,30,19,55
1315,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10351,11,50,27,3,9,10,21,0
1316,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5192,15,55,21,5,7,35,23,30
1317,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7670,8,10,15,5,12,50,21,0
1318,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,11161,35,5,18,3,11,5,22,10
1319,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,14151,21,35,24,5,20,25,18,0
1320,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4775,4,50,6,5,15,15,20,5
1321,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,12865,20,20,6,3,13,5,9,25
1322,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5462,1,15,6,3,19,30,20,45
1323,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8382,5,10,9,3,6,10,11,20
1324,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4544,3,0,24,4,17,45,20,45
1325,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4544,2,55,1,4,15,15,18,10
1326,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,14781,7,5,18,5,16,30,23,35
1327,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5158,4,30,27,5,8,45,13,15
1328,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5678,1,30,21,3,15,50,17,20
1329,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,18804,7,20,9,6,11,40,19,0
1330,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4049,1,30,3,6,9,10,10,40
1331,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6565,2,45,24,3,10,10,12,55
1332,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12373,18,20,18,5,18,15,12,35
1333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4441,2,45,18,3,17,0,19,45
1334,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3597,2,20,18,5,17,45,20,5
1335,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5678,1,30,18,6,19,35,21,5
1336,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,10660,23,40,9,3,9,45,9,25
1337,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4544,2,45,21,4,6,0,8,45
1338,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4823,2,50,24,5,8,30,11,20
1339,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,14214,8,45,9,5,14,30,23,15
1340,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,14781,7,55,1,5,8,25,16,20
1341,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,23533,6,35,1,3,19,0,1,35
1342,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14053,23,35,9,3,19,15,18,50
1343,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10262,21,10,27,6,21,50,19,0
1344,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4823,2,50,21,6,20,0,22,50
1345,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8361,14,35,18,5,17,40,8,15
1346,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,10493,37,20,9,6,5,55,19,15
1347,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,17057,6,15,3,3,7,5,13,20
1348,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,12392,26,0,18,5,17,15,19,15
1349,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5883,14,5,12,6,11,25,1,30
1350,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12898,7,30,21,5,11,30,19,0
1351,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16079,16,45,21,5,2,15,19,0
1352,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10678,7,40,12,6,4,55,12,35
1353,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,20999,28,25,1,3,6,45,11,10
1354,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6575,5,0,21,3,19,35,0,35
1355,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,15129,8,55,21,5,19,30,4,25
1356,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,10844,23,20,6,6,18,55,18,15
1357,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11654,14,15,3,3,9,30,23,45
1358,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5069,4,50,1,4,8,10,13,0
1359,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5176,2,45,1,4,6,10,8,55
1360,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,13292,22,55,9,6,5,30,4,25
1361,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6386,5,45,6,6,2,0,7,45
1362,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,15129,29,35,21,5,13,25,19,0
1363,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4435,2,35,6,3,20,45,23,20
1364,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4591,2,50,18,5,23,30,2,20
1365,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7832,17,15,21,3,5,45,23,0
1366,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4174,2,35,12,4,4,40,7,15
1367,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6148,8,30,27,3,7,0,15,30
1368,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9149,10,0,27,5,9,15,19,15
1369,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,6128,8,15,27,3,13,5,21,20
1370,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6412,6,10,27,3,16,10,22,20
1371,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8073,13,0,18,5,8,0,21,0
1372,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4256,3,15,24,6,11,0,14,15
1373,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,14634,19,25,12,5,10,0,5,25
1374,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,14067,8,0,21,5,13,0,21,0
1375,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4804,2,35,6,5,15,30,18,5
1376,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4911,2,30,21,4,17,10,19,40
1377,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6412,6,20,9,6,16,10,22,30
1378,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3543,2,15,15,6,8,20,10,35
1379,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3858,2,25,6,6,11,35,14,0
1380,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,9941,19,55,15,5,12,0,7,55
1381,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7229,3,0,9,4,8,20,11,20
1382,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8352,4,30,3,3,15,45,20,15
1383,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,14151,12,30,12,5,9,35,22,5
1384,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6795,7,45,6,6,17,45,1,30
1385,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4804,2,35,3,5,20,20,22,55
1386,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6587,25,35,6,6,5,15,6,50
1387,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4106,6,10,3,4,7,25,13,35
1388,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5510,2,30,18,4,14,15,16,45
1389,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,15129,9,20,9,5,9,40,19,0
1390,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,13029,18,45,9,5,9,40,4,25
1391,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6582,5,15,15,6,7,15,12,30
1392,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5797,7,45,27,6,17,45,1,30
1393,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,12692,14,30,12,6,20,25,10,55
